"Level";"MgId";"MgName";"MgParentId";"MgParentName";"subscriptionId";"subscriptionName";"PolicyAssignmentId";"PolicyAssignmentScopeName";"PolicyAssignmentDisplayName";"PolicyAssignmentDescription";"PolicyAssignmentEnforcementMode";"PolicyAssignmentNonComplianceMessages";"PolicyAssignmentNotScopes";"PolicyAssignmentParameters";"AssignedBy";"CreatedOn";"CreatedBy";"UpdatedOn";"UpdatedBy";"Effect";"PolicyNameClear";"PolicyDescription";"PolicyId";"PolicyVariant";"PolicyType";"PolicyCategory";"Inheritance";"ExcludedScope";"RelatedRoleAssignmentsClear";"mgOrSubOrRG";"NonCompliantPolicies";"CompliantPolicies";"NonCompliantResources";"CompliantResources";"ConflictingResources";"ExemptionScope"
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"";"";"/providers/microsoft.management/managementgroups/esjh/providers/microsoft.authorization/policyassignments/deploy-ws-arc-monitoring";"ESJH";"Deploy-Windows-Arc-Monitoring";"Deploy-Windows-Arc-Monitoring";"Default";"";"n/a";"logAnalytics=/subscriptions/f28ba982-5ed0-4033-9bdf-e45e4b5df466/resourcegroups/esjh-mgmt/providers/microsoft.operationalinsights/workspaces/esjh-la-f28ba982-5ed0-4033-9bdf-e45e4b5df466";"n/a";"2021-01-10 21:00:47";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"";"";"DeployIfNotExists";"Configure Log Analytics agent on Azure Arc enabled Windows servers";"Enable VM insights on servers and machines connected to Azure through Arc enabled servers by installing the Log Analytics agent virtual machine extension. VM insights uses the Log Analytics agent to collect the guest OS performance data, and provides insights into their performance. See more - https://aka.ms/vminsightsdocs.";"/providers/microsoft.authorization/policydefinitions/69af7d4a-7b18-4044-93a9-2651498ef203";"Policy";"BuiltIn";"Monitoring";"inherited ESJH";"false";"Owner (/providers/Microsoft.Management/managementGroups/ESJH/providers/Microsoft.Authorization/roleAssignments/38abf737-131b-52a2-90da-78943675bfed)";"Mg";"0";"0";"0";"0";"0";"false"
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"landingZone";"/providers/microsoft.management/managementgroups/esjh-landingzones/providers/microsoft.authorization/policyassignments/deny-ip-forwarding";"ESJH-landingzones";"Deny-IP-Forwarding";"Deny-IP-Forwarding";"Default";"";"n/a";"";"n/a";"2021-01-10 20:58:32";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"";"";"deny";"Network interfaces should disable IP forwarding";"This policy denies the network interfaces which enabled IP forwarding. The setting of IP forwarding disables Azure's check of the source and destination for a network interface. This should be reviewed by the network security team.";"/providers/microsoft.authorization/policydefinitions/88c0b9da-ce96-4b03-9635-f29a937e2900";"Policy";"BuiltIn";"Network";"inherited ESJH-landingzones";"false";"none";"Sub";"0";"0";"0";"0";"0";"false"
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"landingZone";"/providers/microsoft.management/managementgroups/esjh-landingzones/providers/microsoft.authorization/policyassignments/deny-priv-esc-aks";"ESJH-landingzones";"Deny-Privileged-Escalations-AKS";"Deny-Privileged-Escalations-AKS";"Default";"";"n/a";"effect=deny";"n/a";"2021-01-10 20:58:33";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"";"";"deny";"Kubernetes clusters should not allow container privilege escalation";"Do not allow containers to run with privilege escalation to root in a Kubernetes cluster. This recommendation is part of CIS 5.2.5 which is intended to improve the security of your Kubernetes environments. This policy is generally available for Kubernetes Service (AKS), and preview for AKS Engine and Azure Arc enabled Kubernetes. For more information, see https://aka.ms/kubepolicydoc.";"/providers/microsoft.authorization/policydefinitions/1c6e92c9-99f0-4e55-9cf2-0c234dc48f99";"Policy";"BuiltIn";"Kubernetes";"inherited ESJH-landingzones";"false";"none";"Sub";"0";"0";"0";"0";"0";"false"
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"landingZone";"/providers/microsoft.management/managementgroups/esjh-landingzones/providers/microsoft.authorization/policyassignments/deny-privileged-aks";"ESJH-landingzones";"Deny-Privileged-Containers-AKS";"Deny-Privileged-Containers-AKS";"Default";"";"n/a";"effect=deny";"n/a";"2021-01-10 20:58:33";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"";"";"deny";"Kubernetes cluster should not allow privileged containers";"Do not allow privileged containers creation in a Kubernetes cluster. This recommendation is part of CIS 5.2.1 which is intended to improve the security of your Kubernetes environments. This policy is generally available for Kubernetes Service (AKS), and preview for AKS Engine and Azure Arc enabled Kubernetes. For more information, see https://aka.ms/kubepolicydoc.";"/providers/microsoft.authorization/policydefinitions/95edb821-ddaf-4404-9732-666045e056b4";"Policy";"BuiltIn";"Kubernetes";"inherited ESJH-landingzones";"false";"none";"Sub";"0";"0";"0";"0";"0";"false"
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"landingZone";"/providers/microsoft.management/managementgroups/esjh-landingzones/providers/microsoft.authorization/policyassignments/deny-rdp-from-internet";"ESJH-landingzones";"Deny-RDP-from-Internet";"Deny-RDP-from-Internet";"Default";"";"n/a";"";"n/a";"2021-01-10 20:58:32";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"";"";"Deny";"RDP access from the Internet should be blocked";"This policy denies any network security rule that allows RDP access from Internet";"/providers/microsoft.management/managementgroups/esjh/providers/microsoft.authorization/policydefinitions/deny-rdp-from-internet";"Policy";"Custom";"Network";"inherited ESJH-landingzones";"false";"none";"Sub";"0";"0";"0";"0";"0";"false"
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"landingZone";"/providers/microsoft.management/managementgroups/esjh-landingzones/providers/microsoft.authorization/policyassignments/deny-storage-http";"ESJH-landingzones";"Enforce-Secure-Storage";"Enforce-Secure-Storage";"Default";"";"/subscriptions/4dfa3b56-55bf-4059-802a-24e44a4fb60f";"";"n/a";"2021-01-10 20:58:32";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"2021-01-25 22:26:59";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"Audit";"Secure transfer to storage accounts should be enabled";"Audit requirement of Secure transfer in your storage account. Secure transfer is an option that forces your storage account to accept requests only from secure connections (HTTPS). Use of HTTPS ensures authentication between the server and the service and protects data in transit from network layer attacks such as man-in-the-middle, eavesdropping, and session-hijacking";"/providers/microsoft.authorization/policydefinitions/404c3081-a854-4457-ae30-26a93ef643f9";"Policy";"BuiltIn";"Storage";"inherited ESJH-landingzones";"true";"none";"Sub";"0";"0";"0";"0";"0";"false"
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"landingZone";"/providers/microsoft.management/managementgroups/esjh-landingzones/providers/microsoft.authorization/policyassignments/deny-subnet-without-nsg";"ESJH-landingzones";"Deny-Subnet-Without-Nsg";"Deny-Subnet-Without-Nsg";"Default";"";"n/a";"";"n/a";"2021-01-10 20:58:32";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"";"";"Deny";"Subnets should have a Network Security Group ";"This policy denies the creation of a subsnet with out an Network Security Group. NSG help to protect traffic across subnet-level.";"/providers/microsoft.management/managementgroups/esjh/providers/microsoft.authorization/policydefinitions/deny-subnet-without-nsg";"Policy";"Custom";"Network";"inherited ESJH-landingzones";"false";"none";"Sub";"1";"0";"1";"0";"0";"false"
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"landingZone";"/providers/microsoft.management/managementgroups/esjh-landingzones/providers/microsoft.authorization/policyassignments/deploy-aks-policy";"ESJH-landingzones";"Deploy-AKS-Policy";"Deploy-AKS-Policy";"Default";"";"n/a";"";"n/a";"2021-01-10 20:58:37";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"";"";"deployIfNotExists";"Deploy Azure Policy Add-on to Azure Kubernetes Service clusters";"Use Azure Policy Add-on to manage and report on the compliance state of your Azure Kubernetes Service (AKS) clusters. For more information, see https://aka.ms/akspolicydoc.";"/providers/microsoft.authorization/policydefinitions/a8eff44f-8c92-45c3-a3fb-9880802d67a7";"Policy";"BuiltIn";"Kubernetes";"inherited ESJH-landingzones";"false";"Owner (/providers/Microsoft.Management/managementGroups/ESJH-landingzones/providers/Microsoft.Authorization/roleAssignments/4f80e55d-446d-5743-a173-5d189d196345)";"Sub";"0";"0";"0";"0";"0";"false"
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"landingZone";"/providers/microsoft.management/managementgroups/esjh-landingzones/providers/microsoft.authorization/policyassignments/deploy-sql-db-auditing";"ESJH-landingzones";"Deploy-SQL-Audit";"Deploy-SQL-Audit";"Default";"";"n/a";"";"n/a";"2021-01-10 20:58:36";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"";"";"AuditIfNotExists";"Auditing on SQL server should be enabled";"Auditing on your SQL Server should be enabled to track database activities across all databases on the server and save them in an audit log.";"/providers/microsoft.authorization/policydefinitions/a6fb4358-5bf4-4ad7-ba82-2cd2f41ce5e9";"Policy";"BuiltIn";"SQL";"inherited ESJH-landingzones";"false";"Owner (/providers/Microsoft.Management/managementGroups/ESJH-landingzones/providers/Microsoft.Authorization/roleAssignments/8085d5e6-c291-571e-bd96-a2eb4769f9e6)";"Sub";"0";"0";"0";"0";"0";"false"
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"landingZone";"/providers/microsoft.management/managementgroups/esjh-landingzones/providers/microsoft.authorization/policyassignments/deploy-vm-backup";"ESJH-landingzones";"Deploy-VM-Backup";"Deploy-VM-Backup";"Default";"";"n/a";"";"n/a";"2021-01-10 20:58:34";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"";"";"deployIfNotExists";"Configure backup on virtual machines without a given tag to a new recovery services vault with a default policy";"Enforce backup for all virtual machines by deploying a recovery services vault in the same location and resource group as the virtual machine. Doing this is useful when different application teams in your organization are allocated separate resource groups and need to manage their own backups and restores. You can optionally exclude virtual machines containing a specified tag to control the scope of assignment. See https://aka.ms/AzureVMAppCentricBackupExcludeTag.";"/providers/microsoft.authorization/policydefinitions/98d0b9f8-fd90-49c9-88e2-d3baf3b0dd86";"Policy";"BuiltIn";"Backup";"inherited ESJH-landingzones";"false";"Owner (/providers/Microsoft.Management/managementGroups/ESJH-landingzones/providers/Microsoft.Authorization/roleAssignments/70486d4a-1ee2-5f70-bb58-b3bd79840ae5)";"Sub";"0";"0";"0";"0";"0";"false"
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"landingZone";"/providers/microsoft.management/managementgroups/esjh-landingzones/providers/microsoft.authorization/policyassignments/enforce-aks-https";"ESJH-landingzones";"Enforce-Https-Ingress-AKS";"Enforce-Https-Ingress-AKS";"Default";"";"n/a";"effect=deny";"n/a";"2021-01-10 20:58:33";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"";"";"deny";"Kubernetes clusters should be accessible only over HTTPS";"Use of HTTPS ensures authentication and protects data in transit from network layer eavesdropping attacks. This capability is currently generally available for Kubernetes Service (AKS), and in preview for AKS Engine and Azure Arc enabled Kubernetes. For more info, visit https://aka.ms/kubepolicydoc";"/providers/microsoft.authorization/policydefinitions/1a5b4dca-0b6f-4cf5-907c-56316bc1bf3d";"Policy";"BuiltIn";"Kubernetes";"inherited ESJH-landingzones";"false";"none";"Sub";"0";"0";"0";"0";"0";"false"
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"landingZone";"/providers/microsoft.management/managementgroups/esjh-landingzones/providers/microsoft.authorization/policyassignments/enforce-sql-encryption";"ESJH-landingzones";"Deploy-SQL-Security";"Deploy-SQL-Security";"Default";"";"n/a";"";"n/a";"2021-01-10 20:58:33";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"";"";"DeployIfNotExists";"Deploy SQL DB transparent data encryption";"Enables transparent data encryption on SQL databases";"/providers/microsoft.authorization/policydefinitions/86a912f6-9a06-4e26-b447-11b16ba8659f";"Policy";"BuiltIn";"SQL";"inherited ESJH-landingzones";"false";"Owner (/providers/Microsoft.Management/managementGroups/ESJH-landingzones/providers/Microsoft.Authorization/roleAssignments/3df334e6-61c3-543a-b548-97586caf6d4f)";"Sub";"0";"0";"0";"0";"0";"false"
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"landingZone";"/providers/microsoft.management/managementgroups/esjh/providers/microsoft.authorization/policyassignments/deploy-asc-monitoring";"ESJH";"ASC-Monitoring";"ASC-Monitoring";"Default";"";"n/a";"";"n/a";"2021-01-10 21:00:45";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"";"";"n/a";"Azure Security Benchmark";"The Azure Security Benchmark initiative represents the policies and controls implementing security recommendations defined in Azure Security Benchmark v2, see https://aka.ms/azsecbm. This also serves as the Azure Security Center default policy initiative. You can directly assign this initiative, or manage its policies and compliance results within Azure Security Center.";"/providers/microsoft.authorization/policysetdefinitions/1f3afdf9-d0c9-4c3d-847f-89da613e70a8";"PolicySet";"BuiltIn";"Security Center";"inherited ESJH";"false";"none";"Sub";"21";"17";"8";"0";"0";"false"
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"landingZone";"/providers/microsoft.management/managementgroups/esjh/providers/microsoft.authorization/policyassignments/deploy-asc-security";"ESJH";"Deploy-ASC-Defender";"Deploy-ASC-Defender";"Default";"";"n/a";"pricingTierAppServices=Standard, pricingTierArm=Standard, pricingTierContainerRegistry=Standard, pricingTierDns=Standard, pricingTierKeyVaults=Standard, pricingTierKubernetesService=Standard, pricingTierSqlServers=Standard, pricingTierStorageAccounts=Standard, pricingTierVms=Standard";"n/a";"2021-01-10 21:00:47";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"";"";"DeployIfNotExists";"Deploy Azure Defender settings in Azure Security Center.";"Deploys  the Azure Defender settings in Azure Security Center for  the specific services.";"/providers/microsoft.management/managementgroups/esjh/providers/microsoft.authorization/policydefinitions/deploy-asc-standard";"Policy";"Custom";"Security Center";"inherited ESJH";"false";"Owner (/providers/Microsoft.Management/managementGroups/ESJH/providers/Microsoft.Authorization/roleAssignments/538e5329-7b5d-511f-8c05-9c7c32dab0bf)";"Sub";"0";"1";"0";"1";"0";"false"
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"landingZone";"/providers/microsoft.management/managementgroups/esjh/providers/microsoft.authorization/policyassignments/deploy-azactivity-log";"ESJH";"Deploy-AzActivity-Log";"Deploy-AzActivity-Log";"Default";"";"n/a";"logAnalytics=/subscriptions/f28ba982-5ed0-4033-9bdf-e45e4b5df466/resourcegroups/esjh-mgmt/providers/microsoft.operationalinsights/workspaces/esjh-la-f28ba982-5ed0-4033-9bdf-e45e4b5df466, logsEnabled=True";"n/a";"2021-01-10 21:00:47";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"";"";"DeployIfNotExists";"Deploy Diagnostic Settings for Activity Log to Log Analytics workspace";"Deploys the diagnostic settings for Activity Log to stream to a Log Analytics workspace when any Activity Log which is missing this diagnostic settings is created or updated. The policy wil  set the diagnostic with category enabled.";"/providers/microsoft.management/managementgroups/esjh/providers/microsoft.authorization/policydefinitions/deploy-diagnostics-activitylog";"Policy";"Custom";"Monitoring";"inherited ESJH";"false";"Owner (/providers/Microsoft.Management/managementGroups/ESJH/providers/Microsoft.Authorization/roleAssignments/e5ac6b58-4f31-5956-9082-78d97ba2453e)";"Sub";"0";"1";"0";"1";"0";"false"
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"landingZone";"/providers/microsoft.management/managementgroups/esjh/providers/microsoft.authorization/policyassignments/deploy-lx-arc-monitoring";"ESJH";"Deploy-Linux-Arc-Monitoring";"Deploy-Linux-Arc-Monitoring";"Default";"";"n/a";"logAnalytics=/subscriptions/f28ba982-5ed0-4033-9bdf-e45e4b5df466/resourcegroups/esjh-mgmt/providers/microsoft.operationalinsights/workspaces/esjh-la-f28ba982-5ed0-4033-9bdf-e45e4b5df466";"n/a";"2021-01-10 21:00:44";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"";"";"DeployIfNotExists";"Configure Log Analytics agent on Azure Arc enabled Linux servers";"Enable VM insights on servers and machines connected to Azure through Arc enabled servers by installing the Log Analytics agent virtual machine extension. VM insights uses the Log Analytics agent to collect the guest OS performance data, and provides insights into their performance. See more - https://aka.ms/vminsightsdocs.";"/providers/microsoft.authorization/policydefinitions/9d2b61b4-1d14-4a63-be30-d4498e7ad2cf";"Policy";"BuiltIn";"Monitoring";"inherited ESJH";"false";"Owner (/providers/Microsoft.Management/managementGroups/ESJH/providers/Microsoft.Authorization/roleAssignments/ddc0ff3c-a3d0-5d5b-ba19-116b6572acbf)";"Sub";"0";"0";"0";"0";"0";"false"
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"landingZone";"/providers/microsoft.management/managementgroups/esjh/providers/microsoft.authorization/policyassignments/deploy-resource-diag";"ESJH";"Deploy-Resource-Diag";"Deploy-Resource-Diag";"Default";"";"n/a";"logAnalytics=/subscriptions/f28ba982-5ed0-4033-9bdf-e45e4b5df466/resourcegroups/esjh-mgmt/providers/microsoft.operationalinsights/workspaces/esjh-la-f28ba982-5ed0-4033-9bdf-e45e4b5df466";"n/a";"2021-01-10 21:00:44";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"";"";"n/a";"Deploy Diagnostic Settings to Azure Services";"This policy set deploys the configurations of application Azure resources to forward diagnostic logs and metrics to an Azure Log Analytics workspace. See the list of policies of the services that are included ";"/providers/microsoft.management/managementgroups/esjh/providers/microsoft.authorization/policysetdefinitions/deploy-diag-loganalytics";"PolicySet";"Custom";"Monitoring";"inherited ESJH";"false";"Owner (/providers/Microsoft.Management/managementGroups/ESJH/providers/Microsoft.Authorization/roleAssignments/45afca7b-a696-5947-a47f-960081dd1dbc)";"Sub";"0";"3";"0";"4";"0";"false"
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"landingZone";"/providers/microsoft.management/managementgroups/esjh/providers/microsoft.authorization/policyassignments/deploy-vm-monitoring";"ESJH";"Deploy-VM-Monitoring";"Deploy-VM-Monitoring v2";"Default";"";"n/a";"logAnalytics_1=/subscriptions/f28ba982-5ed0-4033-9bdf-e45e4b5df466/resourcegroups/esjh-mgmt/providers/microsoft.operationalinsights/workspaces/esjh-la-f28ba982-5ed0-4033-9bdf-e45e4b5df466";"n/a";"2021-01-10 21:00:44";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"2021-07-09 16:04:52";"ObjectType: SP App INT , ObjectDisplayName: AzOps, ObjectSignInName: n/a, ObjectId: c295384a-33d9-475e-abaf-d2fb0274299a";"n/a";"Enable Azure Monitor for VMs";"Enable Azure Monitor for the virtual machines (VMs) in the specified scope (management group, subscription or resource group). Takes Log Analytics workspace as parameter.";"/providers/microsoft.authorization/policysetdefinitions/55f3eceb-5573-4f18-9695-226972c6d74a";"PolicySet";"BuiltIn";"Monitoring";"inherited ESJH";"false";"Owner (/providers/Microsoft.Management/managementGroups/ESJH/providers/Microsoft.Authorization/roleAssignments/5d92332d-fe07-5cef-9c6b-33e5025d6374)";"Sub";"0";"0";"0";"0";"0";"false"
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"landingZone";"/providers/microsoft.management/managementgroups/esjh/providers/microsoft.authorization/policyassignments/deploy-vmss-monitoring";"ESJH";"Deploy-VMSS-Monitoring";"Deploy-VMSS-Monitoring";"Default";"";"n/a";"logAnalytics_1=/subscriptions/f28ba982-5ed0-4033-9bdf-e45e4b5df466/resourcegroups/esjh-mgmt/providers/microsoft.operationalinsights/workspaces/esjh-la-f28ba982-5ed0-4033-9bdf-e45e4b5df466";"n/a";"2021-01-10 21:00:47";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"";"";"n/a";"Enable Azure Monitor for Virtual Machine Scale Sets";"Enable Azure Monitor for the Virtual Machine Scale Sets in the specified scope (Management group, Subscription or resource group). Takes Log Analytics workspace as parameter. Note: if your scale set upgradePolicy is set to Manual, you need to apply the extension to the all VMs in the set by calling upgrade on them. In CLI this would be az vmss update-instances.";"/providers/microsoft.authorization/policysetdefinitions/75714362-cae7-409e-9b99-a8e5075b7fad";"PolicySet";"BuiltIn";"Monitoring";"inherited ESJH";"false";"Owner (/providers/Microsoft.Management/managementGroups/ESJH/providers/Microsoft.Authorization/roleAssignments/2d361fa3-7bd4-5234-9b12-1f54afa65870)";"Sub";"0";"0";"0";"0";"0";"false"
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"landingZone";"/providers/microsoft.management/managementgroups/esjh/providers/microsoft.authorization/policyassignments/deploy-ws-arc-monitoring";"ESJH";"Deploy-Windows-Arc-Monitoring";"Deploy-Windows-Arc-Monitoring";"Default";"";"n/a";"logAnalytics=/subscriptions/f28ba982-5ed0-4033-9bdf-e45e4b5df466/resourcegroups/esjh-mgmt/providers/microsoft.operationalinsights/workspaces/esjh-la-f28ba982-5ed0-4033-9bdf-e45e4b5df466";"n/a";"2021-01-10 21:00:47";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"";"";"DeployIfNotExists";"Configure Log Analytics agent on Azure Arc enabled Windows servers";"Enable VM insights on servers and machines connected to Azure through Arc enabled servers by installing the Log Analytics agent virtual machine extension. VM insights uses the Log Analytics agent to collect the guest OS performance data, and provides insights into their performance. See more - https://aka.ms/vminsightsdocs.";"/providers/microsoft.authorization/policydefinitions/69af7d4a-7b18-4044-93a9-2651498ef203";"Policy";"BuiltIn";"Monitoring";"inherited ESJH";"false";"Owner (/providers/Microsoft.Management/managementGroups/ESJH/providers/Microsoft.Authorization/roleAssignments/38abf737-131b-52a2-90da-78943675bfed)";"Sub";"0";"0";"0";"0";"0";"false"
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"landingZone";"/subscriptions/4dfa3b56-55bf-4059-802a-24e44a4fb60f/providers/microsoft.authorization/policyassignments/bcdd1466e4fc5114b6e5f13d";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"testDeprecatedAssignment";"no description given";"Default";"";"n/a";"";"n/a";"2021-07-18 15:09:28";"ObjectType: SP App INT , ObjectDisplayName: AzOps, ObjectSignInName: n/a, ObjectId: c295384a-33d9-475e-abaf-d2fb0274299a";"";"";"AuditIfNotExists";"[Deprecated]: Function App should only be accessible over HTTPS";"Use of HTTPS ensures server/service authentication and protects data in transit from network layer eavesdropping attacks.";"/providers/microsoft.authorization/policydefinitions/5df82f4f-773a-4a2d-97a2-422a806f1a55";"Policy";"BuiltIn";"Security Center";"thisScope Sub";"false";"none";"Sub";"0";"0";"0";"0";"0";"false"
